,Timestamp,Comments,comments_comp,comments_neg,comments_neu,comments_pos
0,4/1/2018,13,0.10124402,0.062937346,0.804186023,0.13290872
1,4/2/2018,9,0.120801382,0.065004421,0.811327548,0.117681748
2,4/3/2018,12,0.206994129,0.044306188,0.777167736,0.169623626
3,4/4/2018,43,0.124831602,0.049519763,0.8220208,0.128442995
4,4/5/2018,14,0.18066801,0.045704734,0.760876336,0.178913993
5,4/6/2018,19,0.081040828,0.075647881,0.790152564,0.123326661
6,4/7/2018,14,0.157605685,0.04726278,0.803446623,0.14490405
7,4/8/2018,16,0.169283013,0.059795645,0.799682192,0.139976592
8,4/9/2018,16,0.140035546,0.072162402,0.765243228,0.162388675
9,4/10/2018,12,0.133245559,0.05159447,0.808451926,0.139960028
10,4/11/2018,13,0.165545851,0.057022464,0.786869169,0.143726678
11,4/12/2018,12,0.127520845,0.063187841,0.749951284,0.179513813
12,4/13/2018,19,0.187719988,0.040748238,0.803758385,0.153749827
13,4/14/2018,9,0.095136632,0.047742081,0.831820242,0.11950824
14,4/15/2018,16,0.193989623,0.048556218,0.805090637,0.142059719
15,4/16/2018,15,0.147003293,0.047705191,0.815933458,0.134794088
16,4/17/2018,16,0.146181917,0.042774166,0.791797179,0.152410032
17,4/18/2018,8,0.065194123,0.05330329,0.840990229,0.105038657
18,4/19/2018,16,0.248227796,0.025479657,0.791550399,0.176220767
19,4/20/2018,12,0.182373021,0.050708666,0.806044971,0.14229899
20,4/21/2018,16,0.186823864,0.056756946,0.762753377,0.180033374
21,4/22/2018,13,0.112578993,0.066441259,0.778946366,0.138450603
22,4/23/2018,9,0.191420635,0.02929919,0.808523017,0.160311076
23,4/24/2018,10,0.11060628,0.073930495,0.800209098,0.125878975
24,4/25/2018,14,0.063696891,0.052868955,0.832154939,0.115005049
25,4/26/2018,12,0.120275542,0.045762344,0.84878321,0.105412041
26,4/27/2018,9,0.227740571,0.054850113,0.77919872,0.145777369
27,4/28/2018,13,0.170477702,0.052883125,0.783941589,0.162541886
28,4/29/2018,4,0.199777622,0.056322033,0.83727574,0.106406573
29,4/30/2018,2,0.167469998,0.052089734,0.774280118,0.173638866
30,5/1/2018,1,0.05641598,0.052429394,0.858339444,0.089198889
31,5/2/2018,2,0.145833086,0.049745729,0.813035551,0.128974161
32,5/3/2018,14,0.181976057,0.098332033,0.743245704,0.158421511
33,5/4/2018,12,0.124155081,0.052303113,0.826195906,0.120869113
34,5/5/2018,6,0.090597919,0.100562282,0.759175152,0.123612929
35,5/6/2018,20,0.133113019,0.055176442,0.798438672,0.142984876
36,5/7/2018,12,0.100816018,0.048298124,0.77978639,0.126494773
37,5/8/2018,18,0.065090107,0.079552766,0.79838604,0.118056693
38,5/9/2018,11,0.207345191,0.039785294,0.752074374,0.175036526
39,5/10/2018,9,0.111611199,0.05421209,0.810349226,0.135485727
40,5/11/2018,9,0.095798548,0.063296873,0.810285531,0.126410714
41,5/12/2018,13,0.152788931,0.085668058,0.774709022,0.137054129
42,5/13/2018,22,0.170264537,0.051873324,0.798988927,0.148072623
43,5/14/2018,16,0.210687399,0.048052719,0.765000377,0.170777311
44,5/15/2018,10,0.177250777,0.088842511,0.757672859,0.14965298
45,5/16/2018,9,0.093560488,0.052674134,0.803770366,0.115134157
46,5/17/2018,16,0.258821544,0.038284265,0.818582144,0.139619021
47,5/18/2018,45,0.106373528,0.115453739,0.758754143,0.125227919
48,5/19/2018,16,0.028333315,0.070970477,0.836388804,0.090577673
49,5/20/2018,15,0.165826474,0.056085733,0.808742913,0.127991358
50,5/21/2018,12,0.126361047,0.065094667,0.811881884,0.100065001
51,5/22/2018,15,0.141492122,0.060143506,0.841474825,0.092712324
52,5/23/2018,22,0.161347605,0.036263428,0.816970598,0.140290383
53,5/24/2018,9,0.215735637,0.04322813,0.794147633,0.157390928
54,5/25/2018,14,0.16407968,0.061710862,0.80020871,0.137645181
55,5/26/2018,8,0.216288454,0.044860527,0.789180329,0.165960394
56,5/27/2018,21,0.109382725,0.064576155,0.802117044,0.12219029
57,5/28/2018,9,0.182510597,0.055264725,0.786139875,0.150210779
58,5/29/2018,12,0.25013787,0.061954941,0.76899745,0.156511024
59,5/30/2018,9,0.142409528,0.052955815,0.8305549,0.11391158
60,5/31/2018,13,0.253803449,0.066753034,0.768115193,0.164292067
61,6/1/2018,9,0.199930738,0.044551354,0.803561684,0.151896868
62,6/2/2018,27,0.100084277,0.067843163,0.824247169,0.102892758
63,6/3/2018,15,0.195285372,0.042089422,0.788193335,0.157774981
64,6/4/2018,11,0.061436964,0.061410739,0.789984373,0.133575147
65,6/5/2018,19,0.125642551,0.053058985,0.833314409,0.107928769
66,6/6/2018,12,0.147949428,0.05156955,0.792913749,0.110195735
67,6/7/2018,9,0.153915843,0.059299844,0.820452745,0.120226348
68,6/8/2018,10,0.216097548,0.051725636,0.796869602,0.148340132
69,6/9/2018,10,0.242735592,0.033571352,0.742175977,0.208867292
70,6/10/2018,16,0.25501635,0.047695423,0.78385023,0.168495321
71,6/11/2018,15,0.316894365,0.021715079,0.813864305,0.159763417
72,6/12/2018,8,0.18790398,0.044951242,0.810074275,0.144998292
73,6/13/2018,9,0.22874659,0.05122834,0.77708154,0.164361871
74,6/14/2018,17,0.199731772,0.048246264,0.792730828,0.158993081
75,6/15/2018,13,0.20567028,0.045369118,0.794540898,0.160085479
76,6/16/2018,19,0.147121913,0.087397534,0.784720195,0.124866749
77,6/17/2018,18,0.211375242,0.054575066,0.79153382,0.140852885
78,6/18/2018,8,0.2002791,0.120454329,0.7503393,0.129208217
79,6/19/2018,12,0.152665343,0.061319935,0.812522474,0.126124775
80,6/20/2018,14,0.121625242,0.043702803,0.816124267,0.124527861
81,6/21/2018,7,0.197386249,0.051547683,0.727597305,0.214453685
82,6/22/2018,8,0.059811306,0.116607109,0.769327433,0.114070616
83,6/23/2018,12,0.127661894,0.047234712,0.8251249,0.127640614
84,6/24/2018,30,0.193931538,0.050473206,0.797638405,0.144721654
85,6/25/2018,17,0.167686763,0.048528434,0.806187797,0.145259552
86,6/26/2018,10,0.223763847,0.066396681,0.755121631,0.175222604
87,6/27/2018,9,0.25983811,0.029093288,0.825319866,0.143357679
88,6/28/2018,16,0.198028643,0.039103199,0.783043878,0.175814739
89,6/29/2018,8,0.134766311,0.07086293,0.831070106,0.098088046
90,6/30/2018,44,0.224344268,0.053947884,0.806922777,0.137385267
91,7/1/2018,26,0.232506455,0.037061322,0.829426012,0.133546421
92,7/2/2018,26,0.156836993,0.078693891,0.803472461,0.117807086
93,7/3/2018,11,0.188491516,0.046846154,0.753442665,0.19970492
94,7/4/2018,12,0.278869469,0.063896555,0.780042735,0.156040539
95,7/5/2018,11,0.134677381,0.056514126,0.79111657,0.152376665
96,7/6/2018,8,0.25994567,0.050234416,0.768216306,0.181526632
97,7/7/2018,11,0.125905962,0.044145341,0.804391074,0.149857033
98,7/8/2018,10,0.230536017,0.059630821,0.804494422,0.135857192
99,7/9/2018,10,0.060573658,0.091860001,0.772473022,0.135686023
100,7/10/2018,6,0.244320823,0.055433548,0.737367934,0.207204799
101,7/11/2018,13,0.142862118,0.061825756,0.820076827,0.110356096
102,7/12/2018,21,0.337343087,0.026743421,0.72242697,0.25007026
103,7/13/2018,11,0.289983261,0.049004938,0.714905006,0.235935226
104,7/14/2018,26,0.056895501,0.043884145,0.879770649,0.070271213
105,7/15/2018,16,0.217085396,0.03075704,0.846745227,0.122474142
106,7/16/2018,9,0.078386453,0.113115152,0.778483053,0.10838945
107,7/17/2018,6,0.207333577,0.037872256,0.794101065,0.155516728
108,7/18/2018,11,0.174275551,0.074298631,0.747236999,0.178477698
109,7/19/2018,11,0.297151572,0.047483161,0.761755931,0.190790724
110,7/20/2018,11,0.199254241,0.035573434,0.83890112,0.125621963
111,7/21/2018,20,0.302283134,0.037087608,0.701306276,0.261570108
112,7/22/2018,12,0.133618967,0.041975004,0.85903709,0.098996173
113,7/23/2018,8,0.199686818,0.04633118,0.791471619,0.162202757
114,7/24/2018,16,0.304373161,0.05580131,0.77537244,0.168852627
115,7/25/2018,12,0.1417726,0.054851739,0.771605009,0.173554032
116,7/26/2018,49,0.231185594,0.049264076,0.788662396,0.155893243
117,7/27/2018,15,0.121868121,0.046154459,0.841973984,0.097218196
118,7/28/2018,12,0.133076718,0.060669754,0.746967121,0.177626997
119,7/29/2018,11,0.148473283,0.041351082,0.7777,0.172636219
120,7/30/2018,28,0.195374131,0.042467818,0.843669586,0.112747641
121,7/31/2018,7,0.149597698,0.051208581,0.791392981,0.142547867
122,8/1/2018,10,0.211122119,0.068113902,0.786877215,0.144922629
123,8/2/2018,9,0.1053782,0.036656,0.899239333,0.064162
124,8/3/2018,10,0.226077397,0.04632964,0.790533613,0.163142287
125,8/4/2018,5,0.214247417,0.0440575,0.842939167,0.112950833
126,8/5/2018,20,0.165902157,0.063311372,0.816252166,0.114613484
127,8/6/2018,9,0.205227836,0.091833962,0.736952055,0.167455541
128,8/7/2018,16,-0.003420318,0.124225572,0.745268025,0.102697993
129,8/8/2018,5,0.161947503,0.047038003,0.839289314,0.113675753
130,8/9/2018,4,0.318318881,0.052606703,0.737165256,0.210254634
131,8/10/2018,5,-0.074782985,0.179942083,0.705112727,0.114971439
132,8/11/2018,13,0.109916259,0.079505535,0.787519456,0.128053215
