,Timestamp,Comments,comments_comp,comments_neg,comments_neu,comments_pos
110,7/20/2018,4,0.038147917,0.112555556,0.772958333,0.114458333
111,7/21/2018,5,0.17018,0.065,0.8636,0.0714
112,7/22/2018,2,-0.175566667,0.022333333,0.633,0.011333333
113,7/23/2018,1,0.61771,0.0185,0.8029,0.1786
114,7/24/2018,5,0.196839556,0.0558,0.757722222,0.186377778
115,7/25/2018,7,0.126927527,0.062718638,0.812626165,0.124666308
116,7/26/2018,17,0.121916142,0.059275431,0.806712934,0.121716976
117,7/27/2018,11,0.070318104,0.058603442,0.853069535,0.086671601
118,7/28/2018,4,0.12718413,0.065404348,0.80051087,0.133976087
119,7/29/2018,7,0.227342328,0.043666667,0.7675,0.18887037
120,7/30/2018,6,0.199103987,0.074489203,0.698589701,0.227063953
121,7/31/2018,13,0.245690201,0.059843222,0.769640326,0.154944938
122,8/1/2018,3,0.236020139,0.011166667,0.856152778,0.132680556
123,8/2/2018,48,0.20625723,0.080581984,0.784955794,0.132586667
124,8/3/2018,14,0.304752849,0.072194054,0.739127731,0.188681838
125,8/4/2018,0,,,,
126,8/5/2018,15,0.223914167,0.123086111,0.765190278,0.111729861
127,8/6/2018,4,0.198672146,0.036429293,0.884746717,0.078755808
128,8/7/2018,9,0.173575236,0.163505853,0.662327805,0.164814494
129,8/8/2018,0,-0.0258,0.049,0.906,0.045
130,8/9/2018,6,0.536411742,0.048181818,0.686267677,0.265494949
131,8/10/2018,6,0.023761484,0.125518819,0.777205952,0.097351923
132,8/11/2018,9,0.170398609,0.072720064,0.813862885,0.113436218
133,8/12/2018,15,0.312277646,0.071121693,0.761632275,0.167255291
134,8/13/2018,4,0.125798046,0.065223055,0.814296592,0.120480353
135,8/14/2018,16,0.164424864,0.031871405,0.787652294,0.180463299
136,8/15/2018,3,0.294241923,0.029778205,0.747098718,0.223135897
137,8/16/2018,18,0.183326596,0.061434234,0.794056818,0.144557082
138,8/17/2018,2,0.286386667,0.114580952,0.666733333,0.218685714
139,8/18/2018,1,0.2202,0,0.5,0.5
140,8/19/2018,11,0.154804192,0.026994444,0.875506229,0.089190067
141,8/20/2018,6,0.224561523,0.058960063,0.790395477,0.150546398
142,8/21/2018,2,0.205122917,0.075951389,0.752951389,0.1710625
143,8/22/2018,3,-0.094161667,0.084608333,0.822291667,0.09315
144,8/23/2018,1,0.7783,0,0.898,0.102
145,8/24/2018,6,0.259186923,0.074321795,0.682866026,0.242802564
146,8/25/2018,6,0.197775583,0.06087206,0.691153779,0.247975361
147,8/26/2018,18,0.241824777,0.03160728,0.843923372,0.124487867
148,8/27/2018,3,0.271333333,0.038041667,0.816229167,0.145729167
149,8/28/2018,5,0.193943879,0.046174648,0.813440747,0.129999188
150,8/29/2018,2,0.258675,0.113125,0.689458333,0.19725
151,8/30/2018,1,0.71245,0.03875,0.73375,0.2275
152,8/31/2018,7,0.486856811,0.044976763,0.772221154,0.172364583
153,9/1/2018,1,0.305441667,0.277,0.501833333,0.137833333
