,Timestamp,Comments,comments_comp,comments_neg,comments_neu,comments_pos
101,7/24/2018,6,0.030660897,0.068967949,0.813583333,0.117448718
102,7/25/2018,0,,,,
103,7/26/2018,1,0.37705,0,0.92075,0.07925
104,7/27/2018,8,0.13526,0.071533333,0.8292,0.099266667
105,7/28/2018,30,0.490264815,0.04175,0.809148148,0.149101852
106,7/29/2018,1,0.398,0.0225,0.8885,0.089
107,7/30/2018,4,-0.050340625,0.054,0.6565,0.0395
108,7/31/2018,10,0.200109524,0.053428571,0.808142857,0.138428571
109,8/1/2018,12,0.301141462,0.063987692,0.715442127,0.216731946
110,8/2/2018,19,0.124660855,0.075261538,0.779911111,0.144899145
111,8/3/2018,8,0.209936109,0.041802628,0.804535705,0.148664338
112,8/4/2018,2,0.0758,0.0448125,0.8633125,0.091875
113,8/5/2018,2,0.185166667,0.030972222,0.811,0.158083333
114,8/6/2018,6,0.189886585,0.063229233,0.739773175,0.196990926
115,8/7/2018,15,0.035266061,0.068471777,0.82051522,0.111032909
116,8/8/2018,8,0.084833802,0.058829679,0.832286832,0.09885913
117,8/9/2018,6,0.172795344,0.044867819,0.815783144,0.13935685
118,8/10/2018,9,0.03598381,0.042100952,0.863421905,0.094477143
119,8/11/2018,1,0.63132,0.011,0.4912,0.4976
120,8/12/2018,7,0.051119375,0.096846131,0.769863988,0.133412798
121,8/13/2018,11,0.034460948,0.107222222,0.760321242,0.132456536
122,8/14/2018,22,0.079814039,0.086317273,0.768161458,0.14551988
123,8/15/2018,10,0.099728462,0.053797913,0.814725418,0.131475652
124,8/16/2018,28,0.060050818,0.092481973,0.772010735,0.133300926
125,8/17/2018,8,0.208048072,0.060869672,0.704865436,0.234308683
126,8/18/2018,13,0.111593281,0.021507246,0.927824769,0.050667984
127,8/19/2018,0,,,,
128,8/20/2018,5,0.255218519,0.033333333,0.796555556,0.170222222
129,8/22/2018,6,0.273325,0.028625,0.744875,0.2265625
130,8/23/2018,5,0.114535714,0.08852381,0.810214286,0.101190476
131,8/24/2018,16,0.397683013,0.039625,0.790772436,0.169464744
132,8/25/2018,3,-0.1589,0.252,0.748,0
133,8/26/2018,7,0.082735714,0.078071429,0.780285714,0.141785714
134,8/28/2018,11,0.154570968,0.067451613,0.784032258,0.116193548
135,8/29/2018,0,,,,
136,8/30/2018,1,0.07695,0.022,0.847,0.131
137,8/31/2018,2,-0.381325,0.103,0.897,0
138,9/1/2018,0,,,,
