,Timestamp,Comments,comments_comp,comments_neg,comments_neu,comments_pos
38,5/9/2018,19,0.244148491,0.088827617,0.75430159,0.155866936
39,5/10/2018,7,0.473351111,0.034047619,0.700420635,0.265531746
40,5/11/2018,1,0.3182,0,0.947,0.053
41,5/12/2018,19,0.297590765,0.039405291,0.806220476,0.154323928
42,5/13/2018,15,0.308368819,0.019111355,0.78539951,0.195489134
43,5/14/2018,6,0.4726125,0.018851563,0.772539063,0.208617188
44,5/15/2018,15,0.110954294,0.078832843,0.787357505,0.133831852
45,5/16/2018,9,0.376141146,0.032070313,0.734369792,0.233734375
46,5/17/2018,19,0.419630159,0.007515873,0.670230159,0.318285714
47,5/18/2018,7,0.180109937,0.034191642,0.815604695,0.150210283
48,5/19/2018,9,0.428879947,0.016292593,0.781093122,0.202614286
49,5/20/2018,7,0.298090578,0.021902936,0.870977273,0.103347538
50,5/21/2018,16,0.267912475,0.019484056,0.835838753,0.120587173
51,5/22/2018,4,0.371232738,0.008190476,0.719289683,0.272503968
52,5/23/2018,5,0.286130983,0.022070513,0.797944444,0.167122863
53,5/24/2018,10,0.092213333,0.090771795,0.790048718,0.119175641
54,5/25/2018,21,0.390198177,0.018135129,0.682939492,0.294373553
55,5/26/2018,5,0.3246875,0.001928571,0.778732143,0.094339286
56,5/27/2018,1,0.9927,0,0.792,0.208
57,5/28/2018,11,0.332827157,0.023332647,0.793771618,0.182871471
58,5/29/2018,18,0.247839182,0.033594532,0.761361953,0.20503273
59,5/30/2018,4,0.205964,0.02632,0.811893333,0.111826667
60,5/31/2018,9,0.359438769,0.050950256,0.629683077,0.299448718
61,6/1/2018,18,0.41873992,0.019564215,0.796961851,0.181401416
62,6/2/2018,12,0.477258987,0.033776144,0.806429739,0.159823529
63,6/3/2018,4,0.433308333,0.011958333,0.860166667,0.127875
64,6/4/2018,3,0.329282385,0.027537179,0.717333846,0.155144359
65,6/5/2018,14,0.159558115,0.081738956,0.739634505,0.178661264
66,6/6/2018,6,0.323444676,0.039337037,0.815134722,0.145488889
67,6/7/2018,10,0.318288967,0.077549832,0.749432492,0.156332772
68,6/8/2018,9,0.431010167,0.0507325,0.74666625,0.202627917
69,6/9/2018,10,0.118734921,0.05990943,0.692110177,0.200361345
70,6/10/2018,9,0.242520038,0.032629449,0.892784085,0.074603133
71,6/11/2018,18,0.262187514,0.055035852,0.673818269,0.263990522
72,6/12/2018,4,0.192007647,0.021860504,0.870448739,0.107719328
73,6/13/2018,11,0.335430869,0.044040187,0.815753161,0.133261868
74,6/14/2018,15,0.363581225,0.02578797,0.725221703,0.24374557
75,6/15/2018,6,0.382624067,0.027116667,0.767900667,0.205040667
76,6/16/2018,18,0.41593095,0.011526744,0.844344767,0.144136822
77,6/17/2018,12,0.406139758,0.033212121,0.755156364,0.211692121
78,6/18/2018,0,,,,
79,6/19/2018,9,0.268920579,0.041818715,0.853785539,0.095467787
80,6/20/2018,21,0.210411073,0.05678207,0.790855693,0.138477977
81,6/21/2018,8,0.247557882,0.047098522,0.798772783,0.154101601
82,6/22/2018,23,0.282992143,0.038281807,0.795117531,0.16187357
83,6/23/2018,1,-0.120583333,0.072666667,0.880666667,0.046666667
84,6/24/2018,23,0.333615903,0.044328424,0.78488289,0.170807955
85,6/25/2018,14,0.319242309,0.017036624,0.833735916,0.149187264
86,6/26/2018,21,0.61674131,0.023340476,0.763188095,0.209983333
87,6/27/2018,13,0.367715595,0.02167619,0.772041071,0.206285714
88,6/28/2018,5,0.21818125,0.037794643,0.733995536,0.103102679
89,6/29/2018,22,0.359041369,0.039228663,0.756531186,0.204213312
90,6/30/2018,20,0.010505,0.063,0.8466,0.09045
91,7/1/2018,53,0.307432,0.06142,0.75946,0.1791
92,7/2/2018,11,0.146055522,0.047043849,0.830523905,0.122428678
93,7/3/2018,11,0.370695056,0.021592315,0.822846278,0.146152253
94,7/4/2018,21,0.397423148,0.023731481,0.685527778,0.272240741
95,7/5/2018,246,0.379507692,0.028687783,0.776221719,0.195117647
96,7/6/2018,8,0.337714684,0.0158764,0.884046852,0.095158064
97,7/7/2018,11,0.117030958,0.10622904,0.736279076,0.111887049
98,7/8/2018,17,0.339265754,0.033522904,0.794989883,0.171472061
99,7/9/2018,20,0.341049124,0.038241651,0.813770526,0.143164499
100,7/10/2018,6,0.392772727,0.066863636,0.726409091,0.206818182
101,7/11/2018,12,0.372356975,0.024070319,0.780382398,0.193102603
102,7/12/2018,2,0.359824206,0.010003968,0.809460317,0.180563492
103,7/13/2018,11,0.335356129,0.041728156,0.761046078,0.196118623
104,7/14/2018,32,0.250787167,0.035181089,0.823159239,0.134353542
105,7/15/2018,19,0.14632361,0.157553392,0.726474069,0.115007639
106,7/16/2018,57,0.303063027,0.042849638,0.779516222,0.175901927
107,7/17/2018,28,0.357943246,0.030743981,0.805386388,0.151054976
108,7/18/2018,31,0.380968106,0.019269706,0.755783916,0.19845455
109,7/19/2018,40,0.20884386,0.070127903,0.803897361,0.12540639
110,7/20/2018,21,0.292469789,0.036739405,0.812013525,0.151251892
111,7/21/2018,20,0.244563553,0.03846737,0.823868886,0.137636645
112,7/22/2018,19,0.207255109,0.039360661,0.790871685,0.166279227
113,7/23/2018,15,0.299985605,0.036593084,0.7671521,0.187970597
114,7/24/2018,83,0.379308492,0.035894163,0.745222859,0.215323013
115,7/25/2018,27,0.221342007,0.017702344,0.827115997,0.154849984
116,7/26/2018,25,0.17322954,0.07093506,0.773570243,0.153554702
117,7/27/2018,30,0.281330558,0.055446603,0.764016703,0.16551218
118,7/28/2018,24,0.360838885,0.037347468,0.736278615,0.224768355
119,7/29/2018,28,0.230837809,0.051695734,0.763774725,0.137821482
120,7/30/2018,28,0.22233624,0.044339733,0.786232,0.167625067
121,7/31/2018,33,0.262557631,0.038396818,0.677270966,0.284371023
122,8/1/2018,15,0.274807434,0.030816494,0.832674812,0.135566964
123,8/2/2018,29,0.254293871,0.061713518,0.715683868,0.206929679
124,8/3/2018,18,0.224151768,0.036964659,0.531002667,0.179564921
125,8/4/2018,44,0.266799862,0.047269822,0.809225543,0.143484918
126,8/5/2018,10,0.490640556,0.034655556,0.711611111,0.250455556
127,8/6/2018,12,0.32452868,0.024425381,0.805739002,0.160742542
128,8/7/2018,20,0.203961751,0.091857464,0.760251256,0.147804469
129,8/8/2018,24,0.216211734,0.057291498,0.78343346,0.159328704
130,8/9/2018,23,0.230914313,0.030782115,0.862219546,0.103677187
131,8/10/2018,36,0.244247502,0.030797195,0.804557719,0.156891393
132,8/11/2018,19,0.334950083,0.16028764,0.578747833,0.118116124
133,8/12/2018,30,0.302600088,0.027800731,0.832131991,0.140072704
134,8/13/2018,30,0.239947767,0.05966129,0.73275955,0.156640624
135,8/14/2018,25,0.212886778,0.015329726,0.710803752,0.129564935
136,8/15/2018,22,0.181370281,0.091090787,0.79154709,0.101454927
137,8/16/2018,26,0.332986962,0.023607094,0.778667484,0.197724333
138,8/17/2018,33,0.338385718,0.046364506,0.803999348,0.146606174
139,8/18/2018,13,0.254377577,0.035540119,0.683467856,0.138119553
140,8/19/2018,39,0.202293651,0.068706691,0.798673206,0.126651879
141,8/20/2018,23,0.276856612,0.01230198,0.825864569,0.090402405
142,8/21/2018,34,0.321325909,0.030280114,0.830167235,0.138574242
143,8/22/2018,20,0.281115688,0.032948576,0.788898794,0.148805295
144,8/23/2018,19,0.333433568,0.041095238,0.800569654,0.140496495
145,8/24/2018,29,0.355668619,0.017461445,0.851312052,0.129405085
146,8/25/2018,29,0.342332627,0.018705279,0.774304848,0.1971937
147,8/26/2018,33,0.378623654,0.02930406,0.796865385,0.173955983
148,8/27/2018,28,0.318892677,0.018777417,0.808658369,0.142207792
149,8/28/2018,16,0.152810377,0.030866567,0.846296792,0.122816915
150,8/29/2018,37,0.002832064,0.160028585,0.739038481,0.096735494
151,8/30/2018,21,0.167615625,0.058908482,0.801872768,0.134752232
152,8/31/2018,28,0.452166696,0.0395,0.792329762,0.166086905
153,9/1/2018,10,0.164926042,0.02221875,0.534166667,0.11028125
