,Timestamp,Comments,comments_comp,comments_neg,comments_neu,comments_pos
0,4/1/2018,23,0.191075826,0.05601802,0.778384607,0.158444251
1,4/2/2018,42,0.164975043,0.071938227,0.79097765,0.133662422
2,4/3/2018,31,0.221557457,0.063944472,0.787513395,0.141598329
3,4/4/2018,38,0.217978256,0.076672086,0.78805495,0.124804484
4,4/5/2018,25,0.253975611,0.047583118,0.805356054,0.141918081
5,4/6/2018,20,0.190771817,0.053710375,0.777903663,0.16765469
6,4/7/2018,36,0.240258893,0.045105809,0.800187618,0.153907519
7,4/8/2018,18,0.195169363,0.051553256,0.826692054,0.108406926
8,4/9/2018,19,0.298773436,0.044899288,0.793328773,0.160257416
9,4/10/2018,22,0.251202916,0.050276257,0.810005054,0.139718214
10,4/11/2018,49,0.202483816,0.058702871,0.804762493,0.132257848
11,4/12/2018,23,0.199984859,0.061790908,0.790412983,0.143121039
12,4/13/2018,28,0.13623088,0.071253933,0.788769753,0.122934425
13,4/14/2018,15,0.110349971,0.09158277,0.777356973,0.119771943
14,4/15/2018,19,0.056716288,0.125086105,0.781549588,0.093334614
15,4/16/2018,26,0.220608073,0.045698155,0.787318161,0.165798736
16,4/17/2018,26,0.2794671,0.053398557,0.796597674,0.149304725
17,4/18/2018,30,0.247534185,0.061329909,0.759720931,0.177735415
18,4/19/2018,43,0.208886122,0.052429007,0.822387056,0.122602295
19,4/20/2018,40,0.241109508,0.048329471,0.821268743,0.12347216
20,4/21/2018,43,0.194858361,0.073343006,0.761248158,0.165394965
21,4/22/2018,49,0.233474769,0.044990862,0.830257236,0.123297611
22,4/23/2018,22,0.261739929,0.038095626,0.802450491,0.13370063
23,4/24/2018,32,0.181915387,0.048070463,0.837068259,0.110389532
24,4/25/2018,28,0.111977576,0.046373485,0.830485143,0.097506243
25,4/26/2018,18,0.192321859,0.059830558,0.796002471,0.143469975
26,4/27/2018,26,0.22100237,0.037167484,0.863303694,0.099531192
27,4/28/2018,30,0.205146165,0.031960356,0.858426136,0.106986304
28,4/29/2018,8,0.122706097,0.06241903,0.833196438,0.100915052
29,4/30/2018,0,,,,
30,5/1/2018,0,0.077103448,0.032034483,0.917758621,0.050241379
31,5/2/2018,12,0.244052944,0.048389293,0.849283075,0.093052502
32,5/3/2018,16,0.136012084,0.051962435,0.83244532,0.11201026
33,5/4/2018,26,0.286463497,0.054382543,0.769999548,0.168024656
34,5/5/2018,29,0.183843261,0.061011621,0.822624837,0.115072354
35,5/6/2018,15,0.13963698,0.053312271,0.845747104,0.099991196
36,5/7/2018,20,0.105065654,0.076585435,0.802942996,0.115344976
37,5/8/2018,17,0.215320266,0.061827798,0.796912127,0.141260024
38,5/9/2018,23,0.133796394,0.055483487,0.814439505,0.114188112
39,5/10/2018,27,0.220113549,0.051723892,0.804900007,0.143362985
40,5/11/2018,19,0.203146242,0.043582346,0.821652733,0.123557467
41,5/12/2018,23,0.181835902,0.073055603,0.777080638,0.149828506
42,5/13/2018,10,0.176443905,0.062387249,0.76791889,0.137530401
43,5/14/2018,16,0.114918775,0.057778214,0.840031144,0.098807295
44,5/15/2018,25,0.225424378,0.028967996,0.711942339,0.155108008
45,5/16/2018,19,0.246763888,0.048173857,0.796865329,0.154957163
46,5/17/2018,2,0.269936364,0.060136364,0.797863636,0.14225
47,5/18/2018,20,0.220418243,0.041485155,0.770621524,0.181153675
48,5/19/2018,31,0.173440952,0.05427381,0.77569881,0.167639286
49,5/20/2018,16,0.195376919,0.057360452,0.77818527,0.159472021
50,5/21/2018,14,0.117783404,0.051501214,0.8504182,0.096025593
51,5/22/2018,20,0.191998909,0.034855944,0.868598985,0.095976065
52,5/23/2018,11,0.279379068,0.041773144,0.82192254,0.136307667
53,5/24/2018,22,0.208376649,0.054644685,0.795461376,0.140438407
54,5/25/2018,15,0.159130079,0.064447615,0.795869938,0.131280998
55,5/26/2018,17,0.388333923,0.020985896,0.800953854,0.178117588
56,5/27/2018,17,0.191359752,0.149313826,0.747994942,0.102544009
57,5/28/2018,27,0.114374655,0.052644626,0.812497627,0.13487092
58,5/29/2018,25,0.219081708,0.052557268,0.817875895,0.125905424
59,5/30/2018,26,0.224189471,0.043305291,0.837261085,0.117837913
60,5/31/2018,24,0.16853928,0.055169857,0.805514536,0.138482574
61,6/1/2018,21,0.133817899,0.065481405,0.793782931,0.140260975
62,6/2/2018,25,0.153705386,0.05236289,0.828261684,0.113086188
63,6/3/2018,33,0.23560291,0.064783529,0.764107158,0.168405161
64,6/4/2018,24,0.214676638,0.033044756,0.846167672,0.112910783
65,6/5/2018,30,0.205502614,0.051766919,0.814014808,0.124829808
66,6/6/2018,17,0.276826144,0.04421828,0.785706754,0.169688493
67,6/7/2018,29,0.254345255,0.042836183,0.806303599,0.149063723
68,6/8/2018,19,0.268209514,0.051797523,0.784639372,0.163029123
69,6/9/2018,6,-0.065056845,0.112244048,0.789818452,0.097946429
70,6/10/2018,27,0.216934278,0.060399524,0.784209578,0.148901713
71,6/11/2018,26,0.207242126,0.055808109,0.803248392,0.140087629
72,6/12/2018,17,0.205179354,0.054127268,0.803911298,0.132517817
73,6/13/2018,17,0.312265436,0.044021563,0.808313951,0.147682512
74,6/14/2018,26,0.165812411,0.072169669,0.755818184,0.156053139
75,6/15/2018,14,0.197588932,0.047142433,0.779686631,0.146782399
76,6/16/2018,27,0.311087349,0.059323839,0.780707392,0.148839551
