,Timestamp,Comments,comments_comp,comments_neg,comments_neu,comments_pos
36,5/7/2018,10,0.172869545,0.060704143,0.792343437,0.130548695
37,5/8/2018,6,0.195979826,0.052985115,0.817435464,0.124471612
38,5/9/2018,7,0.156878217,0.074434691,0.779632956,0.133510181
39,5/10/2018,13,0.161383058,0.0700325,0.779137081,0.143418583
40,5/11/2018,8,0.127006484,0.065432899,0.805283432,0.123613404
41,5/12/2018,16,0.154625817,0.074644894,0.761339568,0.139989266
42,5/13/2018,17,0.135496382,0.078779594,0.778955517,0.137185312
43,5/14/2018,9,0.124371944,0.078723802,0.783864359,0.131957091
44,5/15/2018,14,0.179934008,0.077301169,0.769425563,0.147830751
45,5/16/2018,10,0.158347334,0.050079371,0.804689208,0.133677273
46,5/17/2018,9,0.152071996,0.061194106,0.788950571,0.142422896
47,5/18/2018,10,0.135748532,0.069261147,0.807916794,0.121032518
48,5/19/2018,14,0.144308911,0.08668826,0.771510324,0.139492512
49,5/20/2018,25,0.21631891,0.061816153,0.757803952,0.173998728
50,5/21/2018,11,0.166560697,0.075616872,0.764723683,0.147268153
51,5/22/2018,9,0.129882823,0.081922018,0.788774654,0.129139005
52,5/23/2018,11,0.146547549,0.069934083,0.786013538,0.139926508
53,5/24/2018,8,0.132199052,0.053044423,0.838466703,0.096762206
54,5/25/2018,13,0.181445768,0.061392319,0.783673142,0.132432448
55,5/26/2018,17,0.22447864,0.047050446,0.800634739,0.136834717
56,5/27/2018,17,0.144202214,0.061755541,0.80129546,0.134079974
57,5/28/2018,10,0.114500604,0.066717126,0.796646312,0.121286121
58,5/29/2018,12,0.176638527,0.059614784,0.797664023,0.14073174
59,5/30/2018,12,0.157002945,0.072311073,0.797514816,0.1201655
60,5/31/2018,8,0.129729316,0.057980016,0.808383058,0.133003876
61,6/1/2018,14,0.179730743,0.073564679,0.778775667,0.128060949
62,6/2/2018,18,0.152511883,0.072438107,0.811479672,0.110204307
63,6/3/2018,17,0.118557689,0.101575683,0.79633842,0.100406508
64,6/4/2018,15,0.109403707,0.078009328,0.791344364,0.120755732
65,6/5/2018,8,0.143753437,0.071390832,0.781877363,0.146720122
66,6/6/2018,12,0.201196429,0.054444218,0.819398758,0.122443773
67,6/7/2018,13,0.142191088,0.073656663,0.803831596,0.120260525
68,6/8/2018,11,0.11203983,0.083511967,0.782729508,0.126736643
69,6/9/2018,18,0.090031885,0.077495747,0.796387398,0.122668864
70,6/10/2018,13,0.131590714,0.05189628,0.847980147,0.100114853
71,6/11/2018,8,0.185034729,0.060092184,0.796240983,0.141360343
72,6/12/2018,8,0.165038915,0.092523452,0.778387792,0.128038182
73,6/13/2018,19,0.160321601,0.063124403,0.78161282,0.15343805
74,6/14/2018,15,0.176877574,0.061293169,0.792957559,0.137912742
75,6/15/2018,10,0.153974202,0.074918437,0.788138888,0.132890216
76,6/16/2018,14,0.195626255,0.054322854,0.819960583,0.114692152
77,6/17/2018,15,0.16661818,0.061098189,0.798750954,0.133618367
78,6/18/2018,11,0.137419215,0.066956069,0.793656991,0.134273001
79,6/19/2018,12,0.179032432,0.060960898,0.735345977,0.161336202
80,6/20/2018,10,0.152355208,0.069772704,0.793698125,0.125332565
81,6/21/2018,12,0.165347114,0.051947772,0.807832464,0.130826869
82,6/22/2018,23,0.142885043,0.077683849,0.781797256,0.136537702
83,6/23/2018,18,0.094146447,0.064609082,0.800537423,0.108301076
84,6/24/2018,28,0.187420036,0.064374496,0.805406689,0.126617308
85,6/25/2018,14,0.138942628,0.07155395,0.805861412,0.118535
86,6/26/2018,25,0.180854159,0.058543849,0.791978758,0.143618921
87,6/27/2018,17,0.167315123,0.065314101,0.802120853,0.130546336
88,6/28/2018,22,0.163926538,0.057122979,0.796756599,0.139568146
89,6/29/2018,16,0.154047483,0.070192794,0.772961648,0.145323036
90,6/30/2018,17,0.11203201,0.082262425,0.792068288,0.117813908
91,7/1/2018,19,0.095381391,0.073841458,0.804608909,0.114212752
92,7/2/2018,11,0.157614601,0.066317985,0.803195241,0.12359775
93,7/3/2018,14,0.117246968,0.06225604,0.82542844,0.109586892
94,7/4/2018,13,0.145490209,0.048691713,0.811682261,0.126111129
95,7/5/2018,19,0.172461405,0.068674391,0.778664345,0.151540897
96,7/6/2018,15,0.128267017,0.087142505,0.779279229,0.112142615
97,7/7/2018,26,0.228941459,0.048774986,0.792101807,0.154659449
98,7/8/2018,15,0.104261069,0.067856296,0.793923137,0.11940966
99,7/9/2018,13,0.164563125,0.074137826,0.761072127,0.157739459
100,7/10/2018,19,0.191747698,0.048137501,0.808738065,0.139929815
101,7/11/2018,8,0.197053101,0.050683093,0.808178228,0.136556115
102,7/12/2018,20,0.189696676,0.061661162,0.810186841,0.127903238
103,7/13/2018,11,0.136704831,0.088138169,0.770587207,0.136447256
104,7/14/2018,11,0.152358676,0.058549503,0.788971276,0.14613238
105,7/15/2018,14,0.137536748,0.058171516,0.809271986,0.123779615
106,7/16/2018,18,0.095778112,0.063917484,0.809574314,0.123884174
107,7/17/2018,12,0.175269061,0.045954376,0.820321758,0.126981058
108,7/18/2018,12,0.160933259,0.071403521,0.786851549,0.139568087
109,7/19/2018,13,0.191129788,0.063426845,0.794749192,0.132723506
110,7/20/2018,12,0.155629994,0.058731057,0.803812977,0.134366626
111,7/21/2018,17,0.162196686,0.07569315,0.795410492,0.123422512
112,7/22/2018,17,0.158060532,0.065903583,0.776756467,0.145896342
113,7/23/2018,16,0.131580631,0.078918055,0.794639931,0.11850276
114,7/24/2018,15,0.16121423,0.063324909,0.789766767,0.129760604
115,7/25/2018,11,0.148275898,0.057362319,0.80947119,0.127635692
116,7/26/2018,11,0.197442236,0.070814493,0.776948581,0.148777691
117,7/27/2018,14,0.16035483,0.069864829,0.784151497,0.142245759
118,7/28/2018,20,0.129168818,0.070333535,0.769164079,0.155208051
119,7/29/2018,12,0.181289013,0.072786463,0.771332745,0.145031694
120,7/30/2018,13,0.178588705,0.061207118,0.792874489,0.139305604
121,7/31/2018,11,0.189893708,0.06478058,0.768571101,0.164293185
122,8/1/2018,12,0.088675891,0.068463477,0.796445808,0.132009192
123,8/2/2018,14,0.131194704,0.071528763,0.789625523,0.13039476
124,8/3/2018,8,0.153868265,0.086949255,0.772034688,0.133918757
125,8/4/2018,17,0.185141717,0.056506104,0.778806417,0.151872451
126,8/5/2018,13,0.214249568,0.05808468,0.772186963,0.16595625
127,8/6/2018,15,0.107155044,0.079237238,0.76971368,0.141204586
128,8/7/2018,17,0.149415543,0.078716826,0.765222266,0.146712132
129,8/8/2018,20,0.117983249,0.070069867,0.788116901,0.131607893
130,8/9/2018,15,0.099132042,0.076907366,0.789355565,0.118809764
131,8/10/2018,19,0.153047057,0.078509185,0.747775662,0.147955421
132,8/11/2018,14,0.081371055,0.071267121,0.79318662,0.13114583
133,8/12/2018,16,0.121264575,0.092140074,0.770049586,0.134899958
134,8/13/2018,18,0.157642239,0.095744432,0.760543161,0.140464487
135,8/14/2018,14,0.18417301,0.059248292,0.765784838,0.152004357
136,8/15/2018,12,0.096834968,0.087605007,0.760947533,0.1456373
137,8/16/2018,12,0.076934246,0.073612975,0.814374609,0.110067859
138,8/17/2018,10,0.072188836,0.084444651,0.799811403,0.102546458
139,8/18/2018,11,0.103852079,0.075137697,0.787359003,0.120902645
140,8/19/2018,15,0.139759773,0.079702031,0.77631037,0.141209608
141,8/20/2018,20,0.092005762,0.077334736,0.785340325,0.137188274
142,8/21/2018,12,0.065767397,0.100348765,0.781518622,0.104584852
143,8/22/2018,9,0.132702418,0.08381533,0.768697677,0.140333989
144,8/23/2018,10,0.070489717,0.079480135,0.789350134,0.130369648
145,8/24/2018,17,0.110517388,0.06740732,0.776959451,0.142493818
146,8/25/2018,15,0.091664621,0.082034251,0.789310117,0.112327765
147,8/26/2018,17,0.144020086,0.074585984,0.799496938,0.120784208
148,8/27/2018,8,0.194538652,0.076211377,0.765315071,0.154954965
149,8/28/2018,17,0.122483332,0.085704813,0.794957373,0.114235883
150,8/29/2018,13,0.153259935,0.079315762,0.770257572,0.129683735
151,8/30/2018,15,0.06300282,0.081824143,0.807510822,0.109727922
152,8/31/2018,14,0.170097803,0.053762142,0.775776277,0.163834391
153,9/1/2018,9,0.159954215,0.069418843,0.771205848,0.137942401
154,9/2/2018,14,0.086038289,0.102488835,0.767428703,0.103128871
